# Country Folk Indie Jazz Metal Pop Rock
0.04324 0.00393 0.01171 0.01555 0.01180 0.59586 0.31791
0.04438 0.00409 0.01163 0.01536 0.01231 0.59203 0.32021
0.04292 0.00378 0.01167 0.01378 0.01118 0.60371 0.31297
0.04444 0.00416 0.01206 0.01640 0.01235 0.57627 0.33432
0.04233 0.00386 0.01151 0.01398 0.01118 0.58685 0.33028
0.04697 0.00444 0.01295 0.01785 0.01346 0.54449 0.35984
0.05352 0.00490 0.01398 0.02110 0.01703 0.51881 0.37066
0.05015 0.00458 0.01306 0.01823 0.01358 0.57309 0.32730
0.04551 0.00407 0.01235 0.01556 0.01245 0.58126 0.32880
0.04182 0.00367 0.01149 0.01311 0.01107 0.59777 0.32107
0.05106 0.00505 0.01364 0.01909 0.01673 0.50834 0.38610
0.04661 0.00414 0.01232 0.01732 0.01256 0.57097 0.33608
0.04228 0.00383 0.01161 0.01389 0.01119 0.59931 0.31788
0.04094 0.00359 0.01125 0.01246 0.01058 0.60603 0.31514
0.04403 0.00396 0.01194 0.01480 0.01212 0.59835 0.31479
0.05127 0.00479 0.01318 0.02115 0.01470 0.58427 0.31065
0.04403 0.00401 0.01173 0.01482 0.01187 0.59920 0.31434
0.04445 0.00406 0.01196 0.01545 0.01240 0.56943 0.34225
0.04949 0.00466 0.01342 0.02035 0.01452 0.57631 0.32124
0.04177 0.00371 0.01149 0.01280 0.01106 0.59092 0.32826
0.04466 0.00397 0.01204 0.01466 0.01205 0.58732 0.32530
0.04468 0.00399 0.01183 0.01537 0.01214 0.58033 0.33167
0.04242 0.00376 0.01145 0.01319 0.01128 0.59993 0.31797
0.04476 0.00398 0.01176 0.01403 0.01167 0.59801 0.31579
0.04418 0.00403 0.01184 0.01497 0.01196 0.59404 0.31898
0.04276 0.00381 0.01160 0.01430 0.01125 0.59952 0.31676
0.04468 0.00408 0.01207 0.01543 0.01254 0.56752 0.34369
0.04778 0.00432 0.01238 0.01800 0.01316 0.60477 0.29959
0.04891 0.00450 0.01345 0.01858 0.01421 0.53887 0.36148
0.06987 0.00730 0.01687 0.05029 0.02054 0.52767 0.30747
0.04448 0.00414 0.01197 0.01546 0.01221 0.58189 0.32984
0.04542 0.00413 0.01232 0.01515 0.01272 0.57208 0.33818
0.04545 0.00416 0.01232 0.01673 0.01295 0.55822 0.35016
0.04434 0.00395 0.01200 0.01526 0.01204 0.58652 0.32588
0.04456 0.00407 0.01202 0.01674 0.01263 0.57537 0.33460
0.04644 0.00426 0.01260 0.01707 0.01333 0.56286 0.34344
0.05365 0.00541 0.01421 0.02569 0.01795 0.51451 0.36858
0.04271 0.00379 0.01158 0.01333 0.01128 0.60010 0.31722
0.06109 0.00609 0.01530 0.02507 0.02268 0.41389 0.45587
0.04710 0.00441 0.01242 0.01711 0.01340 0.53492 0.37064
0.05086 0.00489 0.01352 0.02122 0.01587 0.52679 0.36687
0.04312 0.00391 0.01160 0.01607 0.01167 0.61162 0.30201
0.04540 0.00419 0.01220 0.01583 0.01270 0.59989 0.30979
0.04589 0.00421 0.01226 0.01646 0.01270 0.58153 0.32696
0.04294 0.00380 0.01168 0.01413 0.01123 0.58921 0.32701
0.04649 0.00430 0.01253 0.01573 0.01319 0.55275 0.35500
0.04152 0.00375 0.01143 0.01401 0.01133 0.60865 0.30930
0.04555 0.00415 0.01213 0.01604 0.01285 0.58566 0.32362
0.04298 0.00388 0.01188 0.01479 0.01140 0.62810 0.28698
0.04849 0.00464 0.01378 0.01974 0.01551 0.57021 0.32762
0.05037 0.00467 0.01323 0.02144 0.01444 0.51780 0.37804
0.05084 0.00472 0.01330 0.02013 0.01469 0.50288 0.39343
0.04933 0.00476 0.01284 0.02004 0.01440 0.50317 0.39546
0.05746 0.00586 0.01410 0.02898 0.01697 0.65399 0.22263
0.04575 0.00422 0.01217 0.01624 0.01274 0.57769 0.33119
0.04399 0.00404 0.01203 0.01392 0.01230 0.56300 0.35072
0.08305 0.01166 0.02084 0.06950 0.04119 0.47748 0.29628
0.04896 0.00430 0.01243 0.01665 0.01322 0.58536 0.31907
0.05111 0.00470 0.01304 0.02104 0.01549 0.49440 0.40022
0.04301 0.00390 0.01170 0.01427 0.01159 0.59289 0.32263
0.04988 0.00462 0.01299 0.01931 0.01445 0.56057 0.33817
0.04382 0.00387 0.01182 0.01465 0.01224 0.57622 0.33739
0.04664 0.00423 0.01268 0.01665 0.01284 0.60084 0.30612
0.04747 0.00439 0.01274 0.01760 0.01421 0.54891 0.35468
0.04487 0.00394 0.01196 0.01474 0.01188 0.58937 0.32324
0.08771 0.01208 0.02153 0.08237 0.05794 0.23573 0.50264
0.04271 0.00421 0.01199 0.01693 0.01302 0.60325 0.30789
0.04539 0.00415 0.01214 0.01532 0.01240 0.58455 0.32604
0.04401 0.00404 0.01187 0.01547 0.01226 0.60586 0.30649
0.04392 0.00407 0.01199 0.01472 0.01188 0.59586 0.31755
0.05545 0.00556 0.01413 0.02676 0.01688 0.50892 0.37231
0.04211 0.00374 0.01154 0.01337 0.01117 0.59583 0.32225
0.04461 0.00398 0.01198 0.01516 0.01208 0.58780 0.32438
0.04802 0.00424 0.01245 0.01596 0.01305 0.57355 0.33274
0.04251 0.00375 0.01147 0.01358 0.01099 0.60046 0.31724
0.04232 0.00384 0.01161 0.01360 0.01161 0.58357 0.33344
0.06314 0.00680 0.01549 0.03517 0.02173 0.43072 0.42696
0.04527 0.00408 0.01217 0.01523 0.01205 0.58010 0.33111
0.04460 0.00402 0.01203 0.01573 0.01212 0.57492 0.33658
0.04508 0.00406 0.01186 0.01533 0.01229 0.59623 0.31515
0.04744 0.00434 0.01288 0.01719 0.01359 0.52902 0.37555
0.04641 0.00420 0.01226 0.01674 0.01233 0.60198 0.30609
0.05220 0.00501 0.01378 0.02183 0.01619 0.57828 0.31271
0.04280 0.00378 0.01148 0.01393 0.01124 0.59194 0.32484
0.06015 0.00617 0.01595 0.02941 0.02204 0.51014 0.35615
0.04655 0.00415 0.01233 0.01672 0.01270 0.58542 0.32213
0.04303 0.00385 0.01160 0.01383 0.01135 0.58788 0.32845
0.04256 0.00376 0.01150 0.01369 0.01111 0.59372 0.32366
0.04366 0.00396 0.01179 0.01496 0.01180 0.59290 0.32093
0.04573 0.00399 0.01227 0.01453 0.01261 0.58962 0.32125
0.04623 0.00414 0.01248 0.01613 0.01347 0.53654 0.37101
0.04808 0.00448 0.01223 0.01997 0.01312 0.67992 0.22219
0.05236 0.00536 0.01395 0.02039 0.01732 0.53679 0.35384
0.04325 0.00391 0.01202 0.01496 0.01202 0.57393 0.33989
0.04971 0.00463 0.01316 0.01990 0.01383 0.53074 0.36803
0.04309 0.00380 0.01172 0.01384 0.01182 0.59386 0.32186
0.05479 0.00521 0.01394 0.02261 0.01654 0.44476 0.44215
0.04881 0.00468 0.01319 0.01951 0.01451 0.51685 0.38244
0.04657 0.00435 0.01266 0.01557 0.01380 0.53534 0.37172
0.04354 0.00393 0.01185 0.01550 0.01155 0.57752 0.33611
0.04853 0.00457 0.01342 0.02037 0.01537 0.56747 0.33025
0.04705 0.00425 0.01225 0.01669 0.01338 0.60443 0.30195
0.04235 0.00376 0.01147 0.01359 0.01100 0.59756 0.32026
0.04537 0.00417 0.01223 0.01618 0.01244 0.58422 0.32539
0.04750 0.00451 0.01314 0.01985 0.01457 0.56036 0.34008
0.04425 0.00407 0.01208 0.01637 0.01244 0.58126 0.32953
0.04417 0.00414 0.01211 0.01557 0.01280 0.57522 0.33599
0.04742 0.00410 0.01236 0.01411 0.01263 0.56245 0.34692
0.04287 0.00383 0.01167 0.01347 0.01147 0.59004 0.32665
0.04137 0.00366 0.01126 0.01304 0.01093 0.60828 0.31146
0.05276 0.00492 0.01381 0.02037 0.01573 0.49464 0.39776
0.04248 0.00379 0.01164 0.01338 0.01137 0.59053 0.32682
0.04241 0.00381 0.01144 0.01398 0.01131 0.60534 0.31170
0.04279 0.00392 0.01184 0.01410 0.01165 0.57799 0.33771
0.04775 0.00474 0.01325 0.01862 0.01490 0.52193 0.37881
0.04167 0.00366 0.01128 0.01311 0.01086 0.60763 0.31179
0.04831 0.00448 0.01273 0.01824 0.01471 0.54853 0.35300
0.04755 0.00434 0.01223 0.01792 0.01311 0.61483 0.29003
0.05221 0.00499 0.01380 0.02067 0.01675 0.50397 0.38761
0.04396 0.00388 0.01174 0.01426 0.01146 0.58177 0.33293
0.04208 0.00379 0.01152 0.01372 0.01109 0.60284 0.31495
0.04203 0.00370 0.01143 0.01339 0.01102 0.60326 0.31518
0.04142 0.00365 0.01138 0.01297 0.01079 0.60183 0.31797
0.04585 0.00423 0.01210 0.01701 0.01273 0.58099 0.32710
0.04637 0.00416 0.01271 0.01662 0.01270 0.56361 0.34382
0.04353 0.00388 0.01163 0.01381 0.01143 0.59484 0.32088
0.04605 0.00425 0.01231 0.01707 0.01389 0.55405 0.35238
0.04307 0.00379 0.01167 0.01338 0.01170 0.59685 0.31955
0.04474 0.00399 0.01229 0.01491 0.01201 0.58082 0.33123
0.05495 0.00555 0.01516 0.02766 0.02076 0.50769 0.36822
0.05970 0.00628 0.01609 0.02835 0.02279 0.41794 0.44885
0.05518 0.00551 0.01516 0.02699 0.01796 0.50452 0.37468
0.04306 0.00389 0.01174 0.01380 0.01186 0.59063 0.32500
0.04748 0.00422 0.01269 0.01698 0.01309 0.57800 0.32754
0.04269 0.00379 0.01154 0.01356 0.01124 0.59260 0.32459
0.04239 0.00382 0.01153 0.01389 0.01145 0.60446 0.31246
0.04604 0.00420 0.01255 0.01725 0.01347 0.56726 0.33924
0.04629 0.00430 0.01245 0.01759 0.01299 0.55243 0.35395
0.04526 0.00409 0.01208 0.01490 0.01217 0.58973 0.32177
0.04212 0.00377 0.01156 0.01310 0.01123 0.58151 0.33671
0.04394 0.00398 0.01213 0.01492 0.01222 0.59624 0.31656
0.04247 0.00381 0.01164 0.01363 0.01144 0.59727 0.31973
0.04400 0.00404 0.01169 0.01504 0.01220 0.58639 0.32665
0.04576 0.00416 0.01225 0.01628 0.01305 0.58310 0.32541
0.04318 0.00385 0.01167 0.01408 0.01166 0.59343 0.32213
0.04572 0.00419 0.01232 0.01513 0.01270 0.57224 0.33770
0.04869 0.00463 0.01299 0.01861 0.01430 0.54338 0.35740
0.04471 0.00415 0.01230 0.01583 0.01269 0.57700 0.33331
0.04339 0.00397 0.01190 0.01451 0.01162 0.59591 0.31870
0.04597 0.00433 0.01245 0.01644 0.01281 0.55829 0.34970
0.04886 0.00446 0.01266 0.01793 0.01374 0.57615 0.32620
0.04681 0.00434 0.01236 0.01810 0.01361 0.54920 0.35558
0.04333 0.00377 0.01160 0.01410 0.01134 0.59674 0.31913
0.04489 0.00420 0.01198 0.01585 0.01203 0.59035 0.32071
0.05191 0.00503 0.01362 0.02015 0.01569 0.53684 0.35677
0.04529 0.00415 0.01202 0.01591 0.01200 0.55375 0.35688
0.04306 0.00382 0.01177 0.01435 0.01148 0.59517 0.32035
0.04224 0.00375 0.01150 0.01335 0.01131 0.59958 0.31827
0.04336 0.00389 0.01168 0.01450 0.01159 0.58985 0.32513
0.04395 0.00396 0.01198 0.01467 0.01180 0.58135 0.33228
0.04264 0.00378 0.01158 0.01400 0.01124 0.59714 0.31961
0.04608 0.00416 0.01245 0.01703 0.01338 0.57114 0.33576
0.04183 0.00370 0.01141 0.01312 0.01099 0.60021 0.31874
0.04854 0.00468 0.01316 0.01754 0.01522 0.52625 0.37463
0.04956 0.00452 0.01308 0.01937 0.01400 0.55524 0.34424
0.05516 0.00538 0.01374 0.02384 0.01575 0.56864 0.31748
0.04365 0.00383 0.01186 0.01426 0.01171 0.59691 0.31777
0.04155 0.00371 0.01126 0.01336 0.01089 0.60858 0.31065
0.04391 0.00377 0.01173 0.01358 0.01151 0.59798 0.31753
0.05220 0.00505 0.01450 0.02475 0.01827 0.54697 0.33828
0.04366 0.00389 0.01176 0.01431 0.01158 0.58717 0.32763
0.07503 0.00864 0.01801 0.05226 0.03517 0.31481 0.49607
0.08620 0.00909 0.01923 0.06089 0.03599 0.30809 0.48052
0.04134 0.00374 0.01136 0.01357 0.01093 0.59514 0.32392
0.04162 0.00371 0.01130 0.01337 0.01073 0.60669 0.31259
0.04715 0.00427 0.01247 0.01748 0.01327 0.57285 0.33250
0.04632 0.00422 0.01238 0.01710 0.01296 0.57849 0.32854
0.04241 0.00378 0.01152 0.01370 0.01136 0.59870 0.31854
0.06001 0.00664 0.01489 0.02567 0.02419 0.45186 0.41674
0.04465 0.00408 0.01220 0.01489 0.01270 0.56118 0.35030
0.04324 0.00395 0.01164 0.01463 0.01163 0.57497 0.33994
0.04312 0.00391 0.01195 0.01337 0.01198 0.55336 0.36232
0.04380 0.00399 0.01205 0.01535 0.01217 0.58301 0.32963
0.04400 0.00398 0.01193 0.01508 0.01210 0.56862 0.34429
0.04348 0.00389 0.01183 0.01382 0.01161 0.58365 0.33171
0.04209 0.00370 0.01146 0.01326 0.01104 0.60457 0.31388
0.04402 0.00394 0.01187 0.01499 0.01202 0.56664 0.34652
0.04205 0.00374 0.01147 0.01354 0.01135 0.60056 0.31728
0.04394 0.00408 0.01202 0.01469 0.01237 0.57975 0.33315
0.04345 0.00393 0.01174 0.01481 0.01154 0.57676 0.33778
0.04464 0.00404 0.01181 0.01550 0.01206 0.58004 0.33191
0.04679 0.00443 0.01250 0.01954 0.01360 0.54768 0.35546
0.04493 0.00418 0.01206 0.01583 0.01226 0.57294 0.33781
0.04224 0.00375 0.01148 0.01376 0.01125 0.58905 0.32847
0.04575 0.00409 0.01205 0.01480 0.01261 0.58535 0.32534
0.04561 0.00420 0.01237 0.01474 0.01312 0.55226 0.35770
0.04569 0.00406 0.01234 0.01531 0.01246 0.57008 0.34007
0.04592 0.00422 0.01218 0.01675 0.01259 0.57253 0.33581
0.05081 0.00506 0.01332 0.02305 0.01537 0.50148 0.39092
0.04364 0.00390 0.01228 0.01485 0.01170 0.57288 0.34074
0.04357 0.00390 0.01163 0.01479 0.01159 0.58197 0.33256
0.04060 0.00355 0.01117 0.01240 0.01042 0.61033 0.31152
0.04922 0.00497 0.01300 0.02182 0.01714 0.52670 0.36715
0.04197 0.00369 0.01141 0.01319 0.01089 0.60268 0.31618
0.04314 0.00384 0.01160 0.01397 0.01150 0.60146 0.31450
0.04413 0.00389 0.01173 0.01477 0.01175 0.60514 0.30858
0.04474 0.00406 0.01209 0.01516 0.01179 0.57639 0.33578
0.06003 0.00623 0.01451 0.03018 0.02143 0.39726 0.47035
0.04633 0.00464 0.01296 0.02033 0.01522 0.55500 0.34552
0.04117 0.00359 0.01115 0.01271 0.01054 0.61851 0.30233
0.04427 0.00416 0.01221 0.01592 0.01340 0.57718 0.33286
0.04094 0.00359 0.01126 0.01272 0.01054 0.60831 0.31265
0.04229 0.00380 0.01159 0.01413 0.01116 0.59887 0.31817
0.04286 0.00383 0.01162 0.01387 0.01141 0.58253 0.33388
0.04321 0.00403 0.01177 0.01481 0.01225 0.58767 0.32626
0.04689 0.00432 0.01257 0.01723 0.01315 0.54667 0.35917
0.04963 0.00483 0.01347 0.02134 0.01606 0.46112 0.43354
0.04366 0.00394 0.01184 0.01486 0.01187 0.59318 0.32065
0.04827 0.00456 0.01348 0.01980 0.01526 0.54504 0.35359
0.04461 0.00402 0.01218 0.01564 0.01220 0.56408 0.34726
0.04473 0.00399 0.01205 0.01486 0.01174 0.61586 0.29677
0.04187 0.00370 0.01150 0.01344 0.01090 0.59064 0.32796
0.05922 0.00617 0.01441 0.03603 0.01988 0.51782 0.34647
0.04347 0.00391 0.01191 0.01397 0.01123 0.61461 0.30091
0.05056 0.00493 0.01343 0.01815 0.01644 0.50019 0.39630
0.04419 0.00392 0.01192 0.01362 0.01193 0.57230 0.34214
0.04940 0.00466 0.01274 0.01872 0.01394 0.56711 0.33344
0.04752 0.00441 0.01248 0.01691 0.01323 0.57623 0.32921
0.04351 0.00390 0.01184 0.01518 0.01176 0.58497 0.32885
0.04510 0.00406 0.01195 0.01508 0.01214 0.58039 0.33129
0.04428 0.00405 0.01188 0.01558 0.01202 0.59887 0.31333
0.04213 0.00376 0.01163 0.01355 0.01123 0.59785 0.31985
0.04568 0.00407 0.01188 0.01551 0.01215 0.61435 0.29635
0.04415 0.00402 0.01193 0.01517 0.01237 0.59274 0.31964
0.04684 0.00421 0.01246 0.01630 0.01328 0.57605 0.33086
0.04494 0.00410 0.01257 0.01553 0.01280 0.57612 0.33393
0.04118 0.00361 0.01128 0.01281 0.01081 0.60524 0.31506
0.04499 0.00399 0.01172 0.01520 0.01182 0.60227 0.31001
0.04959 0.00499 0.01377 0.01906 0.01626 0.52294 0.37338
0.04446 0.00398 0.01180 0.01539 0.01210 0.59665 0.31560
0.04225 0.00370 0.01137 0.01352 0.01113 0.61147 0.30656
0.04136 0.00362 0.01126 0.01299 0.01063 0.60790 0.31224
0.04841 0.00434 0.01263 0.01804 0.01383 0.58285 0.31989
0.04368 0.00403 0.01169 0.01458 0.01158 0.57207 0.34237
0.04727 0.00416 0.01238 0.01526 0.01250 0.57045 0.33796
0.04477 0.00405 0.01207 0.01504 0.01223 0.57581 0.33602
0.04570 0.00410 0.01235 0.01548 0.01263 0.56712 0.34261
0.04093 0.00364 0.01130 0.01285 0.01065 0.60373 0.31689
0.05228 0.00456 0.01319 0.01596 0.01459 0.52571 0.37371
0.04340 0.00400 0.01169 0.01559 0.01166 0.57219 0.34146
0.05171 0.00468 0.01342 0.01659 0.01533 0.49491 0.40336
0.05276 0.00506 0.01368 0.02201 0.01596 0.52897 0.36156
0.04327 0.00381 0.01157 0.01406 0.01149 0.60710 0.30870
0.05962 0.00615 0.01473 0.03489 0.02115 0.38596 0.47751
0.05053 0.00472 0.01320 0.01974 0.01509 0.52611 0.37061
0.05511 0.00502 0.01374 0.02242 0.01788 0.51679 0.36904
0.04099 0.00364 0.01126 0.01294 0.01061 0.60278 0.31779
0.05061 0.00444 0.01299 0.01530 0.01411 0.52655 0.37599
0.04731 0.00436 0.01269 0.01665 0.01540 0.57404 0.32956
0.04479 0.00396 0.01195 0.01464 0.01186 0.59183 0.32096
0.05282 0.00500 0.01356 0.02163 0.01603 0.48573 0.40525
0.05350 0.00533 0.01403 0.02403 0.01719 0.52799 0.35792
0.04593 0.00420 0.01209 0.01677 0.01272 0.55598 0.35231
0.04523 0.00416 0.01194 0.01578 0.01232 0.59838 0.31218
0.05185 0.00564 0.01369 0.02236 0.01658 0.51807 0.37181
0.04244 0.00385 0.01147 0.01438 0.01136 0.61815 0.29835
0.04228 0.00371 0.01149 0.01347 0.01107 0.60535 0.31262
0.05325 0.00537 0.01481 0.02461 0.01823 0.49939 0.38435
0.05275 0.00513 0.01466 0.02430 0.01605 0.54893 0.33817
0.04248 0.00379 0.01160 0.01404 0.01140 0.59873 0.31796
0.04131 0.00364 0.01129 0.01298 0.01070 0.60264 0.31745
0.04439 0.00407 0.01203 0.01595 0.01244 0.59474 0.31639
0.04315 0.00381 0.01158 0.01403 0.01129 0.59042 0.32572
0.04964 0.00449 0.01306 0.01956 0.01409 0.55246 0.34670
0.05363 0.00497 0.01340 0.02093 0.01644 0.52865 0.36197
0.04426 0.00399 0.01195 0.01446 0.01183 0.58606 0.32745
0.04330 0.00394 0.01163 0.01535 0.01184 0.58012 0.33382
0.04404 0.00392 0.01181 0.01457 0.01174 0.57942 0.33450
0.04060 0.00355 0.01116 0.01238 0.01041 0.61031 0.31157
0.05495 0.00580 0.01419 0.02274 0.01775 0.45856 0.42602
0.04140 0.00368 0.01132 0.01314 0.01073 0.60588 0.31385
0.04268 0.00389 0.01151 0.01390 0.01150 0.60268 0.31384
0.04738 0.00448 0.01256 0.01931 0.01403 0.54729 0.35496
0.04455 0.00386 0.01170 0.01472 0.01174 0.59253 0.32090
0.04825 0.00451 0.01262 0.01795 0.01375 0.57040 0.33252
0.04332 0.00383 0.01163 0.01385 0.01134 0.58651 0.32951
0.04752 0.00434 0.01226 0.01671 0.01294 0.59716 0.30908
0.04542 0.00420 0.01215 0.01654 0.01253 0.57301 0.33615
0.04715 0.00427 0.01242 0.01606 0.01275 0.57086 0.33650
0.05347 0.00519 0.01374 0.02326 0.01660 0.48761 0.40013
0.04276 0.00389 0.01171 0.01390 0.01176 0.58631 0.32967
0.05186 0.00496 0.01367 0.01940 0.01625 0.52974 0.36412
0.06025 0.00580 0.01497 0.02907 0.01550 0.51568 0.35874
0.04833 0.00431 0.01265 0.01518 0.01357 0.53923 0.36674
0.04641 0.00435 0.01279 0.01772 0.01321 0.60579 0.29972
0.05854 0.00617 0.01491 0.02744 0.02153 0.44664 0.42476
0.04364 0.00381 0.01172 0.01314 0.01142 0.58432 0.33195
0.04969 0.00467 0.01308 0.02097 0.01435 0.53512 0.36212
0.04371 0.00390 0.01171 0.01362 0.01156 0.58577 0.32973
0.04630 0.00425 0.01241 0.01558 0.01336 0.56391 0.34418
0.05236 0.00513 0.01387 0.02698 0.01548 0.49609 0.39009
0.04279 0.00385 0.01177 0.01431 0.01164 0.58330 0.33234
0.04526 0.00403 0.01204 0.01575 0.01215 0.59470 0.31607
0.04408 0.00405 0.01201 0.01617 0.01235 0.56388 0.34746
0.06501 0.00733 0.01665 0.03650 0.02976 0.38630 0.45846
0.04624 0.00420 0.01240 0.01626 0.01270 0.55873 0.34946
0.04920 0.00438 0.01304 0.01976 0.01415 0.55638 0.34309
0.04659 0.00441 0.01250 0.01619 0.01329 0.52644 0.38058
0.04743 0.00426 0.01258 0.01773 0.01325 0.55434 0.35040
0.04367 0.00385 0.01174 0.01448 0.01184 0.59221 0.32222
0.05057 0.00472 0.01333 0.01939 0.01556 0.53170 0.36474
0.04949 0.00456 0.01292 0.01709 0.01397 0.55342 0.34855
0.04899 0.00470 0.01287 0.01877 0.01428 0.52759 0.37280
0.04219 0.00372 0.01149 0.01377 0.01100 0.60447 0.31337
0.04480 0.00417 0.01245 0.01662 0.01273 0.55715 0.35209
0.04248 0.00377 0.01149 0.01343 0.01127 0.60245 0.31512
0.04255 0.00380 0.01155 0.01325 0.01130 0.58954 0.32801
0.04455 0.00400 0.01195 0.01521 0.01186 0.56371 0.34872
0.04719 0.00432 0.01191 0.01883 0.01310 0.64871 0.25593
0.04392 0.00395 0.01223 0.01473 0.01225 0.59784 0.31507
0.05121 0.00480 0.01338 0.02116 0.01512 0.52958 0.36475
0.04572 0.00423 0.01239 0.01500 0.01310 0.57050 0.33906
0.04411 0.00391 0.01211 0.01469 0.01186 0.58615 0.32717
0.04237 0.00367 0.01145 0.01323 0.01094 0.60263 0.31571
0.04581 0.00421 0.01239 0.01556 0.01333 0.55752 0.35118
0.04770 0.00434 0.01256 0.01814 0.01315 0.58691 0.31718
0.06912 0.00740 0.01664 0.04901 0.02214 0.41950 0.41619
0.06984 0.00699 0.01622 0.03670 0.02420 0.48838 0.35768
0.04324 0.00377 0.01165 0.01365 0.01173 0.59933 0.31663
0.06740 0.00774 0.01713 0.04017 0.03326 0.36851 0.46578
0.04525 0.00412 0.01199 0.01611 0.01254 0.60551 0.30448
0.04280 0.00384 0.01176 0.01430 0.01208 0.59936 0.31587
0.04771 0.00450 0.01270 0.01904 0.01504 0.53216 0.36884
0.04446 0.00392 0.01196 0.01479 0.01201 0.59054 0.32233
0.04435 0.00421 0.01222 0.01673 0.01286 0.60157 0.30806
0.05292 0.00491 0.01471 0.02195 0.01692 0.58216 0.30642
0.04887 0.00461 0.01305 0.02135 0.01489 0.56018 0.33706
0.05036 0.00478 0.01305 0.01890 0.01545 0.53399 0.36348
0.04209 0.00380 0.01160 0.01416 0.01274 0.58531 0.33030
0.04598 0.00411 0.01221 0.01554 0.01277 0.55685 0.35254
0.04627 0.00438 0.01271 0.01719 0.01327 0.57890 0.32729
0.06574 0.00698 0.01599 0.04262 0.02374 0.41721 0.42772
0.04920 0.00477 0.01427 0.02148 0.01625 0.56589 0.32815
0.04202 0.00374 0.01156 0.01355 0.01096 0.59282 0.32536
0.04280 0.00376 0.01163 0.01328 0.01124 0.60003 0.31727
0.04161 0.00371 0.01142 0.01315 0.01096 0.60100 0.31815
0.04573 0.00407 0.01262 0.01535 0.01331 0.57698 0.33195
0.04425 0.00403 0.01201 0.01456 0.01163 0.61829 0.29524
0.04245 0.00391 0.01173 0.01486 0.01145 0.58183 0.33378
0.04855 0.00457 0.01315 0.01825 0.01408 0.48483 0.41656
0.04251 0.00380 0.01176 0.01401 0.01184 0.58205 0.33404
0.05367 0.00489 0.01330 0.02095 0.01548 0.50315 0.38856
0.04770 0.00442 0.01258 0.01751 0.01295 0.56343 0.34141
0.04491 0.00402 0.01217 0.01519 0.01213 0.58469 0.32689
0.04251 0.00377 0.01148 0.01367 0.01137 0.59983 0.31738
0.04315 0.00380 0.01165 0.01475 0.01203 0.60146 0.31317
0.04392 0.00404 0.01205 0.01522 0.01191 0.55158 0.36128
0.04311 0.00380 0.01157 0.01366 0.01136 0.59570 0.32080
0.04496 0.00402 0.01209 0.01497 0.01190 0.56640 0.34566
0.05958 0.00680 0.01540 0.03004 0.02621 0.42412 0.43786
0.05736 0.00539 0.01518 0.02345 0.01727 0.51995 0.36139
0.04464 0.00409 0.01205 0.01608 0.01316 0.59336 0.31663
0.04497 0.00405 0.01203 0.01490 0.01218 0.58049 0.33138
0.04284 0.00390 0.01223 0.01421 0.01179 0.57445 0.34058
0.04119 0.00363 0.01131 0.01299 0.01081 0.60357 0.31651
0.05083 0.00474 0.01361 0.02066 0.01482 0.53439 0.36095
0.04937 0.00469 0.01274 0.01829 0.01499 0.54732 0.35260
0.04133 0.00366 0.01158 0.01301 0.01093 0.59775 0.32174
0.04264 0.00378 0.01155 0.01337 0.01117 0.60527 0.31222
0.05266 0.00555 0.01429 0.02679 0.01775 0.50711 0.37585
0.04411 0.00393 0.01184 0.01554 0.01207 0.60227 0.31025
0.04237 0.00369 0.01141 0.01344 0.01116 0.60826 0.30966
0.04091 0.00359 0.01125 0.01263 0.01059 0.60724 0.31378
0.04498 0.00405 0.01198 0.01531 0.01185 0.58539 0.32644
0.04300 0.00398 0.01222 0.01554 0.01185 0.57265 0.34075
0.04838 0.00443 0.01262 0.01852 0.01437 0.57509 0.32659
0.04733 0.00458 0.01290 0.01877 0.01390 0.57387 0.32865
0.04460 0.00411 0.01207 0.01565 0.01272 0.57239 0.33846
0.04837 0.00455 0.01295 0.01830 0.01440 0.57547 0.32595
0.04467 0.00402 0.01202 0.01545 0.01237 0.58826 0.32322
0.04752 0.00417 0.01221 0.01629 0.01283 0.58274 0.32423
0.05605 0.00563 0.01425 0.02317 0.01947 0.47680 0.40463
0.04961 0.00478 0.01260 0.01925 0.01388 0.54743 0.35244
0.04528 0.00412 0.01217 0.01437 0.01265 0.56394 0.34746
0.04807 0.00436 0.01339 0.01773 0.01419 0.54448 0.35776
0.07572 0.00934 0.01866 0.05595 0.03300 0.49554 0.31178
0.04244 0.00373 0.01145 0.01377 0.01144 0.60180 0.31537
0.04418 0.00389 0.01169 0.01462 0.01177 0.60248 0.31138
0.04587 0.00403 0.01228 0.01523 0.01279 0.58170 0.32810
0.04371 0.00393 0.01173 0.01466 0.01151 0.60138 0.31308
0.04476 0.00393 0.01198 0.01495 0.01224 0.59185 0.32028
0.05461 0.00599 0.01409 0.03072 0.01982 0.56209 0.31269
0.04181 0.00370 0.01154 0.01326 0.01116 0.60250 0.31602
0.04723 0.00424 0.01253 0.01629 0.01245 0.61053 0.29672
0.05203 0.00483 0.01332 0.02024 0.01506 0.51181 0.38272
0.04367 0.00400 0.01170 0.01444 0.01178 0.58756 0.32685
0.04138 0.00371 0.01136 0.01305 0.01095 0.60512 0.31443
0.04500 0.00401 0.01196 0.01521 0.01214 0.57783 0.33386
0.04533 0.00417 0.01196 0.01548 0.01237 0.59570 0.31500
